Gender,AgeGroup,Program,Income,State,Device,OS,Browser,option
1,2,E,310767,CA,Mobile,Windows,Chrome,A
0,0,D,401751,NY,Mobile,Apple,Safari,B
0,1,C,96955,NY,Mobile,Apple,Chrome,B
0,6,E,141269,NY,Mobile,Apple,Chrome,A
1,1,D,270928,NY,Desktop,Apple,Chrome,A
0,3,E,151199,NJ,Desktop,Apple,Chrome,A
0,5,C,481281,NJ,Desktop,Apple,Opera,B
0,2,D,341644,NY,Desktop,Apple,Safari,B
1,5,E,252510,NJ,Desktop,Windows,Opera,B
0,6,D,84883,CA,Mobile,Windows,Chrome,B
1,4,D,151713,NJ,Desktop,Windows,Chrome,B
1,4,E,359762,NY,Mobile,Apple,Chrome,B
0,1,D,302326,CA,Mobile,Apple,Safari,A
0,4,D,86243,CA,Desktop,Windows,Chrome,B
0,5,C,488860,NY,Mobile,Apple,Safari,A
1,2,E,353987,TX,Mobile,Apple,Safari,A
0,5,E,287082,CA,Mobile,Windows,Chrome,A
0,5,D,415326,NY,Mobile,Windows,Chrome,B
0,2,C,316444,NJ,Desktop,Apple,Chrome,B
0,1,D,101439,NY,Mobile,Apple,Chrome,A
1,5,E,301076,CA,Mobile,Windows,Chrome,B
0,0,E,141993,NY,Desktop,Windows,Safari,B
0,3,D,166209,CA,Desktop,Apple,Chrome,B
1,0,D,453782,NJ,Mobile,Apple,Opera,B
0,2,B,137493,NJ,Desktop,Windows,Chrome,B
0,3,E,463274,NY,Desktop,Apple,Chrome,B
0,5,E,149371,CA,Mobile,Apple,Chrome,B
1,3,E,395154,NY,Mobile,Apple,Chrome,A
1,3,A,305374,NY,Desktop,Windows,Safari,A
1,1,E,111235,CA,Tablet,Apple,Safari,A
0,6,C,107874,TX,Mobile,Apple,Safari,A
0,2,A,112554,CA,Mobile,Windows,Chrome,B
0,4,A,173259,NY,Mobile,Apple,Chrome,A
1,1,C,185137,CA,Desktop,Windows,Chrome,A
1,1,D,284619,NY,Mobile,Windows,Chrome,A
1,3,E,58480,CA,Desktop,Windows,Safari,B
1,3,E,401050,CA,Desktop,Windows,Chrome,B
0,0,D,324868,NY,Mobile,Apple,Chrome,A
1,1,E,445600,NY,Desktop,Windows,Chrome,A
1,5,C,347352,NY,Mobile,Windows,Chrome,A
0,4,C,175187,NY,Mobile,Windows,Chrome,B
0,2,E,486752,NY,Mobile,Apple,Chrome,B
1,5,E,376970,NJ,Tablet,Apple,Chrome,A
1,5,D,155866,NY,Mobile,Apple,Chrome,A
1,2,E,62167,NJ,Desktop,Apple,Chrome,A
1,3,A,152256,NJ,Mobile,Apple,Chrome,B
0,0,D,351502,NY,Mobile,Apple,Chrome,B
0,4,E,156968,CA,Desktop,Apple,Safari,B
0,3,E,124465,CA,Mobile,Windows,Opera,A
0,4,C,343505,TX,Mobile,Apple,Chrome,A
0,2,C,403760,TX,Desktop,Apple,Chrome,B
0,2,A,175440,TX,Desktop,Windows,Chrome,B
0,4,A,150001,CA,Desktop,Apple,Chrome,B
1,2,D,164273,CA,Mobile,Windows,Chrome,A
0,0,A,78706,CA,Desktop,Windows,Chrome,A
1,2,D,494732,CA,Mobile,Apple,Safari,B
0,3,E,75679,NY,Desktop,Apple,Chrome,A
1,2,E,171935,NY,Mobile,Windows,Chrome,A
0,4,D,106429,CA,Desktop,Apple,Opera,B
1,3,D,146142,CA,Desktop,Apple,Safari,A
1,2,E,137634,NY,Desktop,Apple,Chrome,B
0,5,E,54926,NY,Mobile,Windows,Safari,A
0,2,E,499640,TX,Desktop,Apple,Chrome,B
0,4,A,277459,NY,Desktop,Windows,Opera,B
1,3,E,152239,NJ,Mobile,Apple,Chrome,B
1,0,E,294255,TX,Desktop,Apple,Chrome,B
1,5,D,139354,NY,Mobile,Apple,Chrome,B
0,4,D,462531,CA,Mobile,Apple,Chrome,B
0,0,D,192320,TX,Mobile,Windows,Chrome,B
0,2,E,266129,NJ,Desktop,Windows,Chrome,B
1,0,E,307136,CA,Mobile,Windows,Safari,A
1,4,E,262705,CA,Mobile,Apple,Chrome,A
1,4,D,158255,NY,Mobile,Windows,Safari,B
1,4,E,86734,NY,Mobile,Apple,Safari,A
0,2,C,471459,NY,Desktop,Windows,Chrome,A
1,3,E,65659,CA,Mobile,Apple,Chrome,A
0,1,E,128048,CA,Mobile,Windows,Chrome,A
0,4,E,235893,CA,Mobile,Apple,Safari,B
1,4,E,140325,NY,Desktop,Apple,Opera,B
1,1,A,342433,NY,Desktop,Windows,Safari,B
1,3,D,407236,NJ,Desktop,Apple,Chrome,A
0,2,A,63270,NJ,Desktop,Windows,Chrome,A
0,4,D,338809,NY,Desktop,Apple,Safari,B
1,1,D,133769,NJ,Mobile,Windows,Chrome,B
1,3,D,176894,CA,Mobile,Windows,Safari,A
1,3,E,427620,CA,Mobile,Windows,Safari,A
1,0,E,468515,CA,Mobile,Apple,Safari,A
1,5,D,148445,CA,Mobile,Windows,Safari,B
1,6,E,168518,CA,Mobile,Apple,Opera,B
0,3,E,116812,NY,Mobile,Apple,Safari,B
0,4,E,291718,CA,Mobile,Windows,Chrome,B
0,3,C,336218,CA,Mobile,Windows,Chrome,A
1,2,D,135070,NY,Desktop,Apple,Chrome,B
0,4,E,489920,NY,Mobile,Apple,Chrome,A
1,4,E,272666,CA,Desktop,Apple,Chrome,B
1,3,A,152099,CA,Desktop,Windows,Safari,A
1,5,D,152478,NY,Desktop,Apple,Opera,B
0,5,E,355493,NY,Desktop,Windows,Chrome,B
0,2,A,277907,CA,Desktop,Apple,Opera,B
1,0,E,287468,NY,Desktop,Apple,Chrome,A
1,3,C,60796,NY,Mobile,Apple,Safari,A
1,4,D,270918,NJ,Mobile,Windows,Safari,A
0,5,D,158875,NY,Mobile,Windows,Opera,B
1,3,D,98201,NJ,Mobile,Apple,Safari,A
1,3,D,131753,CA,Mobile,Windows,Safari,B
1,3,A,156602,NA,Desktop,Apple,Chrome,B
1,2,E,133809,NJ,Desktop,Windows,Chrome,B
0,3,D,321069,TX,Desktop,Windows,Chrome,A
1,2,C,175485,NY,Desktop,Windows,Chrome,B
0,4,E,491187,NY,Desktop,Windows,Opera,B
0,1,E,472241,NJ,Desktop,Windows,Safari,A
0,3,A,67401,CA,Mobile,Apple,Chrome,A
0,5,E,154409,TX,Desktop,Windows,Chrome,B
0,3,C,221192,NJ,Desktop,Apple,Chrome,A
1,5,C,383884,TX,Desktop,Apple,Chrome,B
0,5,E,340593,NJ,Mobile,Windows,Safari,A
0,4,E,489962,CA,Tablet,Windows,Chrome,A
1,4,A,294493,NY,Mobile,Apple,Chrome,A
1,4,A,287037,NY,Desktop,Apple,Safari,A
0,4,C,314041,NY,Desktop,Windows,Safari,B
1,3,A,59813,CA,Mobile,Apple,Chrome,A
1,1,D,89036,CA,Desktop,Windows,Safari,B
0,6,A,388940,NJ,Mobile,Windows,Safari,B
1,2,A,323935,NJ,Desktop,Windows,Chrome,B
1,5,E,465286,NJ,Mobile,Windows,Chrome,A
0,3,D,153206,CA,Mobile,Windows,Safari,A
0,5,E,89656,NY,Desktop,Windows,Chrome,B
1,5,E,222687,NY,Desktop,Apple,Chrome,A
1,6,E,394320,NY,Desktop,Windows,Chrome,A
0,1,D,460548,NY,Mobile,Apple,Chrome,B
1,3,E,392235,CA,Mobile,Windows,Opera,A
1,0,C,246916,CA,Mobile,Apple,Chrome,B
1,5,E,125806,CA,Mobile,Windows,Safari,B
1,1,C,484721,NY,Mobile,Apple,Chrome,B
0,6,D,449594,CA,Mobile,Apple,Safari,B
1,4,D,334093,NY,Desktop,Windows,Chrome,B
0,4,A,347917,NY,Desktop,Apple,Chrome,B
0,4,A,80351,CA,Mobile,Windows,Safari,B
0,1,A,56209,TX,Mobile,Windows,Safari,A
1,0,D,133200,CA,Mobile,Windows,Chrome,B
1,1,A,272006,CA,Mobile,Apple,Safari,A
1,3,C,382223,NY,Mobile,Apple,Chrome,B
1,4,B,190788,CA,Desktop,Apple,Chrome,B
0,5,A,331934,NJ,Mobile,Windows,Chrome,A
0,4,E,469638,NY,Desktop,Apple,Chrome,B
0,1,E,226157,NJ,Desktop,Windows,Chrome,B
0,5,A,352640,CA,Mobile,Apple,Chrome,B
1,6,C,334153,NJ,Mobile,Apple,Chrome,B
0,1,E,356858,TX,Mobile,Apple,Chrome,A
1,5,E,212988,NJ,Mobile,Windows,Safari,A
0,3,E,370583,CA,Mobile,Apple,Safari,B
0,2,E,168868,NY,Mobile,Windows,Chrome,B
1,0,E,132086,CA,Mobile,Apple,Chrome,B
1,3,E,295265,CA,Mobile,Apple,Safari,B
1,6,D,236368,CA,Desktop,Windows,Safari,A
1,4,A,165856,CA,Desktop,Apple,Chrome,A
0,0,B,146982,NA,Mobile,Apple,Chrome,B
0,0,D,248821,CA,Mobile,Windows,Chrome,B
1,0,E,377804,NJ,Desktop,Apple,Safari,A
0,3,E,394072,CA,Mobile,Windows,Safari,B
1,4,C,137126,NY,Desktop,Windows,Safari,B
0,2,A,134475,CA,Mobile,Windows,Opera,B
1,3,A,179250,NJ,Desktop,Apple,Safari,B
0,2,E,207221,TX,Desktop,Windows,Chrome,A
0,2,E,331396,TX,Desktop,Windows,Opera,B
1,3,A,60816,CA,Mobile,Windows,Chrome,A
1,5,A,193369,NY,Mobile,Windows,Opera,A
1,2,D,330162,NJ,Mobile,Apple,Chrome,A
1,2,E,185272,CA,Mobile,Windows,Chrome,A
1,4,D,438628,CA,Mobile,Windows,Chrome,A
0,6,E,443863,CA,Mobile,Windows,Chrome,A
1,5,D,474876,NY,Desktop,Windows,Safari,B
0,0,E,127606,NY,Mobile,Apple,Chrome,A
0,3,D,145441,NJ,Desktop,Apple,Opera,A
1,0,E,239656,CA,Mobile,Windows,Safari,B
0,0,E,290377,NJ,Mobile,Windows,Chrome,A
1,2,D,175710,NJ,Desktop,Windows,Chrome,A
0,5,E,190406,CA,Mobile,Windows,Safari,A
1,3,A,379315,CA,Desktop,Apple,Safari,B
1,4,D,178956,NY,Desktop,Windows,Safari,A
1,3,D,94533,CA,Mobile,Windows,Chrome,A
0,2,A,399612,CA,Desktop,Apple,Safari,B
1,3,D,348595,CA,Mobile,Apple,Safari,A
0,3,E,75123,NY,Mobile,Apple,Chrome,A
0,3,E,357851,CA,Desktop,Windows,Chrome,B
1,3,E,148523,NY,Mobile,Apple,Safari,A
0,1,D,99342,NJ,Mobile,Windows,Chrome,A
0,5,D,490742,CA,Mobile,Windows,Chrome,A
0,3,D,73716,NY,Mobile,Apple,Safari,B
1,3,A,259006,NJ,Mobile,Windows,Chrome,A
1,1,D,224941,CA,Mobile,Windows,Chrome,A
1,1,E,83728,TX,Desktop,Windows,Safari,A
1,2,D,244309,NY,Tablet,Apple,Chrome,B
0,2,A,317634,NA,Desktop,Apple,Chrome,A
1,4,E,258084,NA,Mobile,Apple,Safari,A
0,3,A,102822,NY,Mobile,Apple,Chrome,A
1,2,D,181767,CA,Mobile,Apple,Safari,A
1,3,D,189050,NY,Desktop,Windows,Opera,A
1,1,A,297592,CA,Mobile,Windows,Chrome,B
0,3,A,205423,NY,Desktop,Apple,Safari,B
1,4,E,90162,NY,Desktop,Windows,Safari,A
1,2,E,127260,NY,Mobile,Windows,Safari,A
0,6,A,89998,NA,Mobile,Apple,Chrome,B
0,1,A,250001,NJ,Desktop,Apple,Chrome,A
1,6,A,67778,CA,Mobile,Apple,Safari,B
0,0,D,143225,NY,Desktop,Apple,Chrome,A
1,5,D,153856,NY,Mobile,Apple,Chrome,A
1,3,D,151661,CA,Mobile,Windows,Opera,A
0,2,A,249039,CA,Mobile,Windows,Chrome,B
1,4,D,390517,TX,Desktop,Windows,Safari,B
0,2,C,431850,CA,Desktop,Apple,Chrome,B
0,4,E,433596,NY,Desktop,Windows,Chrome,B
1,4,E,445132,NY,Desktop,Apple,Chrome,B
1,3,D,157746,CA,Mobile,Apple,Chrome,A
0,4,D,456346,CA,Mobile,Apple,Safari,B
1,2,E,345690,CA,Mobile,Windows,Safari,A
1,1,E,66791,NJ,Tablet,Windows,Chrome,A
0,2,D,291596,NJ,Desktop,Windows,Safari,A
1,2,E,460418,NY,Mobile,Windows,Chrome,A
1,3,E,446015,NJ,Mobile,Apple,Chrome,A
1,6,E,161809,CA,Mobile,Windows,Safari,A
1,2,E,147232,NY,Mobile,Windows,Safari,A
0,1,C,493459,CA,Desktop,Windows,Chrome,B
0,0,E,410151,NY,Mobile,Apple,Chrome,B
0,5,A,415869,NJ,Mobile,Apple,Chrome,B
0,4,D,118305,NY,Desktop,Windows,Chrome,B
0,2,C,161026,NJ,Mobile,Apple,Chrome,B
0,2,D,465238,CA,Mobile,Windows,Chrome,A
1,6,E,305089,CA,Desktop,Windows,Chrome,A
1,5,C,276906,NY,Desktop,Windows,Chrome,A
1,6,E,293523,NA,Mobile,Windows,Safari,A
0,2,C,471578,NJ,Mobile,Apple,Chrome,B
1,1,A,487579,CA,Desktop,Windows,Opera,B
0,3,E,105592,NY,Mobile,Windows,Chrome,A
0,5,C,106644,NA,Desktop,Windows,Opera,B
1,3,E,300726,TX,Desktop,Windows,Safari,B
1,5,E,205671,NY,Mobile,Windows,Opera,A
0,4,D,230427,CA,Desktop,Apple,Chrome,B
1,4,C,343082,CA,Desktop,Apple,Chrome,A
0,2,A,271921,NY,Desktop,Apple,Opera,B
1,5,C,238152,CA,Desktop,Windows,Chrome,A
1,0,E,487446,TX,Desktop,Apple,Safari,B
1,2,E,438560,CA,Tablet,Windows,Safari,A
0,0,E,139932,NY,Desktop,Windows,Safari,A
1,1,D,398580,TX,Mobile,Windows,Chrome,B
1,1,A,240375,CA,Mobile,Windows,Chrome,B
0,4,E,115517,NY,Desktop,Windows,Safari,B
1,6,E,158385,NY,Tablet,Apple,Chrome,B
0,2,C,252679,NY,Tablet,Windows,Chrome,B
0,2,A,165997,NY,Mobile,Windows,Safari,B
1,3,D,370285,NY,Mobile,Apple,Opera,B
1,2,A,310768,CA,Mobile,Windows,Chrome,B
0,4,A,146904,NY,Desktop,Apple,Safari,A
1,4,D,138576,NY,Mobile,Apple,Chrome,A
1,3,D,439931,NJ,Desktop,Apple,Chrome,A
1,3,E,448280,NJ,Mobile,Apple,Chrome,B
0,1,E,248006,NJ,Mobile,Apple,Safari,B
1,3,E,150704,NY,Desktop,Windows,Chrome,A
1,6,C,409476,CA,Mobile,Apple,Safari,A
1,0,C,367212,CA,Mobile,Apple,Chrome,A
1,1,A,84402,TX,Desktop,Windows,Chrome,A
0,1,E,435972,NY,Mobile,Windows,Chrome,A
0,3,E,136126,CA,Desktop,Apple,Safari,A
0,4,C,197956,TX,Mobile,Apple,Safari,A
1,5,D,442604,CA,Mobile,Windows,Safari,A
1,2,A,407809,NY,Desktop,Apple,Opera,B
0,0,D,273791,CA,Desktop,Apple,Chrome,B
1,3,D,69001,CA,Mobile,Apple,Chrome,A
1,2,E,113253,NY,Mobile,Apple,Safari,A
0,3,E,98500,NJ,Mobile,Apple,Safari,B
1,3,E,422921,TX,Desktop,Apple,Chrome,B
1,2,E,247395,NY,Mobile,Apple,Opera,A
0,5,A,207209,NY,Desktop,Windows,Chrome,A
1,3,C,148043,NA,Mobile,Windows,Chrome,A
0,3,E,287608,NJ,Mobile,Apple,Chrome,A
1,4,E,344858,NY,Tablet,Windows,Opera,B
0,3,C,403789,TX,Mobile,Windows,Chrome,A
1,5,C,295609,NA,Mobile,Windows,Safari,A
0,4,D,125483,CA,Desktop,Apple,Chrome,A
0,5,E,470433,CA,Mobile,Windows,Safari,A
1,2,E,349436,CA,Desktop,Apple,Safari,B
1,2,A,380525,CA,Desktop,Windows,Chrome,A
1,5,E,283746,NY,Tablet,Apple,Chrome,B
0,3,D,135197,NY,Mobile,Apple,Opera,B
0,4,D,386038,NY,Mobile,Windows,Opera,B
1,2,D,178807,NY,Mobile,Apple,Chrome,A
1,2,A,282296,CA,Mobile,Apple,Safari,B
0,3,C,410395,CA,Mobile,Apple,Opera,A
1,3,D,314188,CA,Desktop,Apple,Safari,A
0,0,C,88912,TX,Mobile,Apple,Opera,B
0,2,A,369310,NJ,Mobile,Windows,Chrome,B
0,2,A,141118,NJ,Mobile,Windows,Chrome,B
0,3,E,430338,NY,Mobile,Apple,Safari,A
0,2,D,92797,NJ,Desktop,Apple,Chrome,B
1,2,B,64506,TX,Desktop,Apple,Chrome,B
1,2,E,56369,NY,Mobile,Windows,Chrome,A
0,1,A,72290,CA,Mobile,Apple,Chrome,B
1,1,D,478066,NJ,Mobile,Windows,Chrome,A
0,1,A,130978,NJ,Mobile,Apple,Safari,A
0,0,E,161146,CA,Desktop,Windows,Chrome,A
0,6,D,133093,CA,Desktop,Windows,Chrome,A
1,2,E,132649,NY,Desktop,Windows,Chrome,B
0,6,E,252990,NJ,Mobile,Apple,Safari,A
1,6,D,453700,NJ,Mobile,Apple,Chrome,A
0,2,A,141790,CA,Mobile,Apple,Chrome,B
0,6,C,312989,TX,Desktop,Apple,Chrome,B
0,1,E,321251,NY,Mobile,Windows,Opera,A
1,2,E,362707,NJ,Desktop,Windows,Chrome,A
1,5,E,129107,NY,Mobile,Windows,Chrome,B
0,0,C,154653,NY,Mobile,Windows,Safari,B
1,3,C,409913,TX,Mobile,Apple,Safari,A
1,4,B,215321,NY,Mobile,Apple,Chrome,A
1,1,A,322360,TX,Mobile,Apple,Chrome,A
1,3,D,250894,NY,Desktop,Apple,Safari,A
0,1,A,341956,CA,Mobile,Apple,Safari,A
0,0,A,57359,NA,Mobile,Windows,Safari,B
1,0,D,85463,CA,Desktop,Apple,Chrome,B
0,3,A,74272,CA,Mobile,Apple,Chrome,A
1,3,B,261572,NJ,Desktop,Windows,Chrome,B
1,3,E,159323,CA,Tablet,Apple,Chrome,B
0,2,E,378680,CA,Desktop,Windows,Chrome,A
0,2,D,290063,NA,Mobile,Apple,Chrome,B
0,6,E,484714,CA,Mobile,Windows,Chrome,B
0,4,D,295545,NJ,Mobile,Windows,Chrome,B
0,3,D,186185,NY,Desktop,Windows,Chrome,A
0,3,C,425220,CA,Desktop,Apple,Safari,A
1,4,D,215927,CA,Desktop,Apple,Chrome,B
1,0,E,134023,CA,Mobile,Windows,Chrome,A
0,5,A,283351,CA,Mobile,Windows,Safari,B
0,4,C,431264,NJ,Desktop,Windows,Chrome,B
0,2,E,62476,NJ,Desktop,Windows,Chrome,B
0,1,D,257566,NY,Desktop,Windows,Chrome,B
0,0,A,408696,NY,Mobile,Windows,Safari,B
1,5,D,423659,NJ,Mobile,Apple,Chrome,A
0,3,E,415204,CA,Mobile,Apple,Chrome,A
0,3,D,235895,NY,Mobile,Apple,Safari,B
1,3,E,489067,CA,Mobile,Windows,Chrome,B
1,4,E,415865,CA,Mobile,Windows,Chrome,A
1,4,C,369704,NJ,Desktop,Apple,Safari,A
0,3,D,423577,NA,Mobile,Windows,Chrome,A
0,4,A,488728,TX,Mobile,Apple,Safari,A
0,0,C,208452,TX,Mobile,Apple,Chrome,A
1,5,A,202016,CA,Mobile,Apple,Chrome,A
1,4,E,196224,TX,Desktop,Apple,Chrome,B
0,2,A,218369,NJ,Mobile,Windows,Safari,B
0,5,D,300961,NY,Desktop,Apple,Safari,A
1,5,E,296104,NY,Mobile,Apple,Chrome,A
1,1,C,162875,CA,Mobile,Windows,Safari,A
1,4,D,439701,CA,Tablet,Windows,Safari,B
1,0,C,348719,NY,Desktop,Windows,Chrome,A
1,1,C,137962,CA,Mobile,Windows,Chrome,A
1,3,A,248776,NY,Tablet,Apple,Opera,A
0,3,E,97159,CA,Mobile,Apple,Opera,A
0,3,E,320465,CA,Mobile,Windows,Chrome,B
0,2,C,67323,TX,Mobile,Windows,Chrome,A
0,3,E,257658,NJ,Mobile,Apple,Chrome,B
0,4,E,260534,NY,Desktop,Apple,Chrome,A
0,6,C,298793,NA,Mobile,Windows,Chrome,B
0,1,B,372496,NY,Desktop,Apple,Safari,A
0,6,C,436214,NJ,Mobile,Windows,Safari,A
1,2,A,402718,NJ,Mobile,Apple,Chrome,A
0,5,D,93016,CA,Desktop,Apple,Safari,A
1,5,E,245240,NJ,Desktop,Apple,Opera,B
0,2,D,81172,CA,Mobile,Windows,Chrome,B
1,6,D,296930,NJ,Mobile,Apple,Safari,A
0,0,A,464645,CA,Mobile,Windows,Chrome,B
0,2,A,123566,NJ,Desktop,Windows,Chrome,B
0,5,A,247810,NJ,Desktop,Windows,Chrome,B
0,1,A,385527,NY,Desktop,Windows,Opera,A
1,1,D,418067,NY,Desktop,Windows,Chrome,A
0,3,D,493876,NA,Desktop,Windows,Chrome,A
0,2,D,390471,NJ,Mobile,Apple,Safari,B
1,4,D,390927,NY,Desktop,Windows,Chrome,A
0,4,D,101745,NA,Tablet,Apple,Safari,A
1,5,D,429979,NY,Mobile,Apple,Chrome,B
1,3,A,383104,TX,Desktop,Windows,Chrome,B
0,3,D,328025,CA,Mobile,Apple,Chrome,B
1,5,C,128541,NY,Mobile,Apple,Safari,B
1,3,C,126453,NY,Desktop,Apple,Opera,B
1,4,E,337713,NY,Desktop,Apple,Chrome,A
1,0,D,250490,CA,Mobile,Windows,Chrome,A
1,3,D,338746,NY,Mobile,Windows,Safari,B
0,2,A,437754,NJ,Mobile,Windows,Chrome,B
1,5,E,51281,NY,Mobile,Apple,Chrome,B
0,2,D,176679,TX,Mobile,Windows,Safari,A
0,1,A,441964,NJ,Desktop,Windows,Chrome,B
1,6,D,172809,NJ,Desktop,Windows,Chrome,B
1,2,E,241552,NY,Mobile,Windows,Opera,A
1,4,C,460264,CA,Mobile,Windows,Safari,B
1,2,A,88622,CA,Desktop,Windows,Safari,B
1,5,D,180360,NY,Desktop,Windows,Chrome,B
0,5,D,206296,NY,Desktop,Apple,Safari,A
0,6,C,92910,NY,Mobile,Windows,Safari,B
0,0,D,460213,NA,Mobile,Windows,Chrome,B
0,4,B,423082,NY,Tablet,Windows,Safari,B
1,4,A,104436,TX,Desktop,Windows,Safari,A
1,6,C,154741,CA,Desktop,Apple,Chrome,A
0,2,C,356949,CA,Mobile,Apple,Safari,A
1,3,D,80511,CA,Mobile,Windows,Chrome,B
1,1,C,200801,CA,Desktop,Apple,Chrome,A
1,2,D,375052,NA,Mobile,Windows,Opera,A
1,2,E,173803,NY,Tablet,Apple,Chrome,A
1,2,A,414509,NY,Desktop,Apple,Chrome,A
1,2,D,428938,NY,Mobile,Apple,Chrome,A
1,5,C,476004,TX,Mobile,Apple,Safari,A
1,5,E,267978,NY,Tablet,Apple,Opera,A
0,5,A,121764,CA,Mobile,Apple,Safari,A
1,3,D,244871,CA,Mobile,Apple,Chrome,B
1,1,A,281928,CA,Desktop,Apple,Chrome,B
0,4,C,203501,CA,Mobile,Apple,Safari,A
1,3,E,455509,CA,Mobile,Apple,Chrome,A
0,2,D,145379,CA,Mobile,Apple,Chrome,A
0,0,A,107101,NY,Mobile,Apple,Safari,A
1,5,E,385736,NA,Mobile,Apple,Chrome,A
1,1,E,129640,NY,Mobile,Windows,Safari,B
0,3,C,243412,CA,Mobile,Apple,Chrome,B
1,5,C,396411,NJ,Desktop,Windows,Chrome,B
0,5,D,122351,CA,Desktop,Apple,Safari,A
0,2,C,77900,NY,Mobile,Apple,Chrome,A
1,1,E,89672,CA,Desktop,Windows,Chrome,B
1,5,A,65771,NY,Mobile,Windows,Chrome,A
0,3,E,180613,CA,Desktop,Windows,Chrome,B
1,4,D,95897,CA,Desktop,Apple,Safari,A
1,4,A,259457,CA,Mobile,Apple,Safari,A
1,4,E,114423,NJ,Mobile,Windows,Chrome,B
0,3,E,92583,NY,Mobile,Apple,Chrome,A
0,0,A,77448,NJ,Desktop,Apple,Safari,A
1,2,D,223811,CA,Desktop,Windows,Opera,B
0,5,A,152844,NJ,Mobile,Windows,Chrome,B
0,2,E,146996,CA,Desktop,Apple,Safari,B
1,3,D,385451,CA,Mobile,Windows,Safari,B
1,1,E,233150,CA,Mobile,Windows,Chrome,A
1,5,A,71650,CA,Mobile,Apple,Safari,A
1,0,E,89912,TX,Mobile,Apple,Chrome,A
0,2,C,417815,CA,Mobile,Apple,Opera,B
0,1,E,301970,NY,Mobile,Apple,Safari,B
0,4,D,258031,CA,Mobile,Windows,Opera,A
1,0,E,354928,NJ,Desktop,Apple,Chrome,A
0,1,E,100894,CA,Mobile,Apple,Chrome,B
0,1,D,307775,CA,Mobile,Apple,Chrome,A
1,3,E,258513,CA,Desktop,Apple,Safari,B
1,6,A,246164,NY,Desktop,Apple,Chrome,B
1,4,C,338795,CA,Desktop,Apple,Safari,A
0,5,E,94734,NA,Desktop,Apple,Chrome,B
0,2,A,279693,NA,Mobile,Windows,Chrome,B
1,2,C,439134,CA,Mobile,Apple,Opera,A
0,5,E,283312,CA,Mobile,Apple,Safari,B
0,3,D,134613,CA,Desktop,Apple,Chrome,B
1,2,A,119286,NJ,Mobile,Windows,Safari,B
0,3,D,354009,NY,Mobile,Windows,Safari,B
0,2,A,357179,CA,Mobile,Apple,Safari,A
1,0,D,183200,CA,Desktop,Apple,Safari,B
1,3,A,249427,CA,Mobile,Windows,Chrome,A
0,1,E,399757,TX,Mobile,Windows,Chrome,B
1,3,C,100266,NJ,Desktop,Apple,Safari,A
0,2,E,197225,CA,Mobile,Windows,Chrome,A
0,6,A,107839,NJ,Desktop,Apple,Safari,B
1,5,D,66522,NJ,Mobile,Apple,Chrome,A
0,2,A,496197,NJ,Desktop,Windows,Chrome,A
1,3,D,83535,CA,Mobile,Apple,Safari,A
0,2,D,478125,TX,Mobile,Windows,Chrome,B
0,1,A,291324,NJ,Mobile,Windows,Safari,B
0,0,E,59841,NJ,Desktop,Apple,Chrome,B
0,4,D,414643,CA,Tablet,Windows,Safari,B
1,4,A,52763,CA,Desktop,Windows,Chrome,A
0,2,D,494498,CA,Desktop,Windows,Chrome,B
1,2,E,283421,NJ,Mobile,Apple,Chrome,B
0,3,E,81563,TX,Tablet,Windows,Safari,A
1,1,A,130692,CA,Mobile,Apple,Safari,B
1,3,D,314539,NA,Mobile,Windows,Chrome,A
1,3,D,150773,CA,Tablet,Apple,Chrome,B
1,6,D,395741,NJ,Mobile,Apple,Chrome,A
0,5,C,447157,CA,Desktop,Apple,Chrome,B
0,2,A,346335,CA,Mobile,Apple,Chrome,B
0,3,A,80520,CA,Mobile,Windows,Safari,A
0,4,D,303779,NY,Mobile,Apple,Chrome,B
1,2,E,373922,NA,Mobile,Apple,Chrome,A
1,0,E,484894,TX,Desktop,Windows,Safari,B
1,2,D,307471,TX,Desktop,Windows,Chrome,A
1,4,E,246611,TX,Desktop,Windows,Opera,B
0,5,D,408680,NJ,Mobile,Apple,Chrome,B
0,5,C,470789,TX,Mobile,Apple,Opera,B
0,1,E,244864,CA,Desktop,Windows,Chrome,B
0,2,A,58567,NY,Desktop,Apple,Safari,A
1,1,D,197348,CA,Desktop,Windows,Chrome,B
1,4,C,328483,NJ,Desktop,Apple,Chrome,B
0,2,C,395488,NJ,Desktop,Windows,Safari,A
1,0,C,153105,CA,Desktop,Apple,Chrome,B
0,3,E,323202,NY,Mobile,Apple,Chrome,B
1,5,E,489971,NJ,Desktop,Apple,Chrome,B
1,2,E,297533,NY,Desktop,Apple,Safari,B
0,3,E,286439,NY,Mobile,Apple,Chrome,B
1,3,E,302081,CA,Desktop,Apple,Safari,A
0,1,A,473958,NY,Desktop,Windows,Chrome,B
0,2,C,200852,NY,Mobile,Windows,Safari,A
1,0,C,150922,CA,Desktop,Apple,Opera,A
1,2,A,408208,TX,Mobile,Windows,Safari,A
0,3,E,489644,CA,Desktop,Windows,Chrome,B
1,3,E,432834,NA,Mobile,Windows,Chrome,A
0,2,C,148031,NY,Desktop,Windows,Safari,B
1,2,A,281406,NJ,Mobile,Windows,Safari,A
1,3,D,453139,CA,Mobile,Apple,Chrome,A
0,1,A,239664,NY,Mobile,Apple,Chrome,B
